"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1827613247010435546","Sun Aug 25 07:45:28 +0000 2024","0","ini dapet tiket konser gabisa pake sistem zonasi ya masalahnya gue dket bgt ni sama senayan (mau ikut dominate in jakarta anjeeeeng)","1827613247010435546","","","in","Noire Vaughn.","0","1","0","https://x.com/guncslinger/status/1827613247010435546","1798928430010085376","guncslinger"
"1827599133202341983","Sun Aug 25 06:56:12 +0000 2024","0","Sistem zonasi menurut gua juga makin menjadi penyebab org2 mewajarkannya. Cuma gimana ya di jabar anak2 banyak tapi ga setara sama banyaknya sekolah. Kalo swasta dijadikan solusi pun ga semua masyarakat sanggup bayar spp. Ini baru salah satu masalah pendidikan blm yg lain2 loh","1827600851549954555","","acetyleena","in","","0","0","0","https://x.com/acetyleena/status/1827600851549954555","1808119072217092097","acetyleena"
"1827589845344251963","Sun Aug 25 06:12:28 +0000 2024","0","lu pikir sistem zonasi sekolah apa gimana","1827589845344251963","","","in","20+ area | DNF & DNSS","0","0","0","https://x.com/dentiene/status/1827589845344251963","1781845321049665536","dentiene"
"1827588329401143575","Sun Aug 25 06:06:27 +0000 2024","0","Buset kerja juga sistem zonasi","1827588329401143575","","","in","","0","0","0","https://x.com/Bersukaria29/status/1827588329401143575","1679043914928652289","Bersukaria29"
"1827328886662656082","Sun Aug 25 06:01:53 +0000 2024","0","@CNNIndonesia Oh kerja pun bakal pake sistem zonasi","1827587181483065799","","CNNIndonesia","in","Indonesia","0","0","0","https://x.com/gobaekhome69/status/1827587181483065799","1606854508889661440","gobaekhome69"
"1827579332656820484","Sun Aug 25 05:30:42 +0000 2024","0","Sistem zonasi juga engga merata alias masih banyak yang pake rapor ","1827579332656820484","","","in","CA: Areesha B.","0","0","0","https://x.com/netherely/status/1827579332656820484","1794228685471625218","netherely"
"1827561965218386034","Sun Aug 25 05:26:46 +0000 2024","1","@hrdbacot Sistem sekolah zonasi aja chaos apalagi kerja Buktinya warga Betawi bnyak yg nganggur ditanah mereka","1827578342624915715","","hrdbacot","in","","0","0","0","https://x.com/duta_poligami/status/1827578342624915715","1529130038565580801","duta_poligami"
"1827565384985407772","Sun Aug 25 04:35:16 +0000 2024","0","Contoh zonasi di sekolah ada untuk mengatasi kemacetan dan kesetaraan pendidikan. Bukannya menaikan gaji dan skill guru; dan membangun transportasi umum malah sistem merit based jalur NEM yang dihapuskan. Adil itu proporsional sesuai merit dan kebutuhan bukan sama rasa.","1827565384985407772","","","in","","0","0","0","https://x.com/sophiophille/status/1827565384985407772","445225337","sophiophille"
"1827564543658078210","Sun Aug 25 04:31:56 +0000 2024","0","Jgnkannpencari kerja hrd nya aja bisa stress kalau kerja sistem zonasi macem ini","1827564543658078210","","","in","","0","0","0","https://x.com/gyozaberry/status/1827564543658078210","247174914","gyozaberry"
"1827562574541680819","Sun Aug 25 04:24:06 +0000 2024","10","Anjay kerja dan nongkrong sistem zonasi ","1827562574541680819","","","in","Bandung, Indonesia","0","1","3","https://x.com/ardynshufi/status/1827562574541680819","118074490","ardynshufi"
"1827038239825478130","Sun Aug 25 04:13:32 +0000 2024","0","@mmhrdhka deket mah cuma ngurangin ongkos nip. gak beda jauh juga harga tiket pesawatnya. terus harga tiket gak pake sistem zonasi wkwkwk","1827559914216288654","","mmhrdhka","in","","0","0","0","https://x.com/Alzfr_/status/1827559914216288654","325421159","Alzfr_"
"1827558146597871680","Sun Aug 25 04:06:31 +0000 2024","0","APASIH???!!! Sekolah dibuat sistem zonasi aja jd carut marut","1827558146597871680","","","in","","0","0","0","https://x.com/viivlalv/status/1827558146597871680","1363731282778202119","viivlalv"
"1827556238810608063","Sun Aug 25 03:58:56 +0000 2024","1","Lalu yg kerja di Sudirman sapa? Hanya boleh warga Benhil Setiabudi Karet dan sekitarnya? Sistem zonasi kerja! Semoga Anies bisa maju biar pas debat jadi arena adu dobol","1827556238810608063","","","in","Here & There ","0","2","0","https://x.com/SamSoegi/status/1827556238810608063","193991278","SamSoegi"
"1827328886662656082","Sun Aug 25 03:36:32 +0000 2024","0","@CNNIndonesia buset udah ky sma negri pake sistem zonasi","1827550601393402145","","CNNIndonesia","in","not available","0","0","0","https://x.com/lucyxfoolzz/status/1827550601393402145","103511721","lucyxfoolzz"
