"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1805742956172952020","Thu Jun 27 12:06:22 +0000 2024","0","@ddongbaeksi Betul Sebenernya pake sistem zonasi ini ada bagus nya sih biar orang2 di sekitar sekolah ini biar pada bisa sekolah","1806298020696498674","","terongturu","in","","0","1","0","https://x.com/do__timjang/status/1806298020696498674","1168891992845312007","do__timjang"
"1806295372937203910","Thu Jun 27 11:55:50 +0000 2024","0","sistem pendidikan di indonesia ini bukan buat kaum medioker yang jujur afirmasi ga bisa karena gaada KIP dsb nilai gabisa karena kuota sedikit dan nilai 85 itu tengah - tengah zonasi gabisa juga karena banyak yang nitip ternyata WKWKWK","1806295372937203910","","","in","Malang, Jawa Timur","0","0","1","https://x.com/whyoucak/status/1806295372937203910","1133627665674489858","whyoucak"
"1804679152051900748","Thu Jun 27 11:39:58 +0000 2024","0","@alzzhyara sistem zonasi yang ngga masuk akal","1806291379771121801","","alzzhyara","in","","0","0","0","https://x.com/fanoyy107/status/1806291379771121801","1804433954348703744","fanoyy107"
"1806289987350261799","Thu Jun 27 11:34:26 +0000 2024","3","sistem z0nasi mah drdulu jg emg agak gjls sih menurut gw ujung nya ny0gok beli bangku. kl sistemnya zonasi an mah gw kyny ga akan dpt sekolah krn area gw gada SMA gt ujung nya org jg pk cara kotor ","1806289987350261799","","","in","","0","4","0","https://x.com/rasyaaaashhhh/status/1806289987350261799","1026001102779559938","rasyaaaashhhh"
"1806289697532256503","Thu Jun 27 11:33:17 +0000 2024","0","Capek banget loh capek Beban berat bgt ternyata. Ngeliat adek nangis krn nggak keterima di SMA gue dulu rasanya pengen nangis jg. Sistem zonasi emang banyak bgt yg curang. Balikin pake nilai kyk gue dulu! Alhamdulillah dia ttp dpt sekolah no 2 di kota. Gini rasanya jd ortu","1806289697532256503","","","in","Ahgase Shawol","0","0","0","https://x.com/pacarlimjaebeom/status/1806289697532256503","1288300910263730176","pacarlimjaebeom"
"1806286765445321013","Thu Jun 27 11:21:38 +0000 2024","0","masa-masa ppdb sma/smk kaya gini jadi inget jaman adekku (2020). udah sistem zonasi pakai prestasi juga mepet. apalagi dulu sakit hatinya karena sekolahan dengan akredetasi b nilai jadi berkurang","1806286765445321013","","","in","WSB - YK","0","1","0","https://x.com/twinklingsolo__/status/1806286765445321013","301230006","twinklingsolo__"
"1805659994626703446","Thu Jun 27 11:09:54 +0000 2024","0","@yejunmu STOP BILANG LUCU PLISSS nanti aku terjebak sistem zonasi terus gimanaa ","1806283812449767672","","ehtatang","in","Gunwook's heart ❤︎","0","0","0","https://x.com/matzchalatte/status/1806283812449767672","1124614613813694464","matzchalatte"
"1806281319808151698","Thu Jun 27 11:00:00 +0000 2024","3","Seorang calon siswa tidak lolos PPDB SMPN 6 Jogja jalur zonasi meski rumahnya masih satu RW dengan sekolahan. Pihak sekolah mengaku sistem diatur pihak pusat. https://t.co/SM25WiRC41","1806281319808151698","","","in","","0","0","0","https://x.com/detikcom/status/1806281319808151698","69183155","detikcom"
"1806271509973106707","Thu Jun 27 10:21:01 +0000 2024","0","Sumpah sistem zonasi ini nyebelin bangeeet anjir. Adekku jg lagi ppdb dan nunggu hasil aku yg degdegan karena takut gak lolos","1806271509973106707","","","in","Mars","0","0","0","https://x.com/egktwpls/status/1806271509973106707","362282679","egktwpls"
"1806269461865152536","Thu Jun 27 10:12:53 +0000 2024","0","sistem zonasi kontol minimal samain jumlahnya sm prestasi mek jangan 55% sendiri","1806269461865152536","","","in","mamat gun shop","0","1","0","https://x.com/lettucje/status/1806269461865152536","1431856254213767177","lettucje"
"1806266226911707353","Thu Jun 27 10:00:01 +0000 2024","0","Sistem zonasi dalam PPDB pada mulanya bertujuan untuk memberikan layanan pendidikan yang lebih inklusif tidak lagi ada pembedaan antara satu sekolah negeri dan sekolah negeri lain yang mencolok. Baca #OpiniKompas selengkapnya di sini https://t.co/oyhuhU687s #Kompas59 https://t.co/CtXiNowgLH","1806266226911707353","https://pbs.twimg.com/media/GRECKHrasAA3b71.jpg","","in","Palmerah, Jakarta","0","1","0","https://x.com/hariankompas/status/1806266226911707353","255866913","hariankompas"
