"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1795460657422454906","Tue May 28 14:22:33 +0000 2024","0","Yang diubah itu mindset muridnya pak bukan pedagang yg mengalah gak jualan rokok dekat sekolah blm tentu jg dgn adanya sistem zonasi ini murid sekolah berhenti beli rokok @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/rYEFjhrZY3","1795460657422454906","","","in","","0","0","0","https://x.com/chococober/status/1795460657422454906","1747599631217991680","chococober"
"1795460249211838488","Tue May 28 14:20:56 +0000 2024","0","emang pasal ini sangat meresahkan kaya gini bahkan sampai merugikan umkm karna sistem zonasi. kita sangat menolak pasal tembakau @Kemenperin @KemnakerRI @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/HMA0ZqiOAV","1795460249211838488","","","in","Indonesia","0","0","0","https://x.com/ayasoraya413/status/1795460249211838488","1745083664579403776","ayasoraya413"
"1795460149806821724","Tue May 28 14:20:32 +0000 2024","0","Tetep aja gak ada bedanya mau pake sistem zonasi atau gak pedagang tetap merugi mending batalin aja pasal tembakau di RPP UU Kesehatan @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/rMkDtExQQF","1795460149806821724","","","in","","0","0","0","https://x.com/naevyes_/status/1795460149806821724","1751203362228592640","naevyes_"
"1795402096302489651","Tue May 28 10:29:51 +0000 2024","0","Komisi III DPRD Kota Cirebon Sebut Sistem Zonasi Perlu Diawasi Ketat https://t.co/telxeGeXpg","1795402096302489651","","","in","Kota Cirebon, Jawa Barat","0","0","0","https://x.com/klikaktual/status/1795402096302489651","1448974998782156802","klikaktual"
"1795372971445592105","Tue May 28 08:34:07 +0000 2024","0","Ineu Purwadewi Soroti Sistem PPDB Zonasi di Provinsi Jawa Barat https://t.co/BNSlbIvFZK","1795372971445592105","","","in","Jakarta, Indonesia","0","0","0","https://x.com/GesuriID/status/1795372971445592105","584835300","GesuriID"
"1795335247229489448","Tue May 28 06:04:13 +0000 2024","0","nadiem udh resmi ngehapus kenaikan ukt buat mahasiswa tp pls sebagai org yg hidup di lingkungan tenaga pendidik itu sistem zonasi hapus aja","1795335247229489448","","","in","🏁","0","0","0","https://x.com/seoieeive/status/1795335247229489448","1277853545115443200","seoieeive"
"1794644688328364168","Sun May 26 08:20:11 +0000 2024","0","ternyata sekolah sma gue dulu masih jadi yg favorit setelah adanya zonasi. Padahal mah jaman aing sekolah itu sekolahan MOS aja sampe 2x wajib pramuka tiap jumat. selama masa jadi kelas X upacara tross! masih ada gak ya sistem kek gitu?","1794644688328364168","","","in","paradise","0","0","0","https://x.com/wcahyadi_/status/1794644688328364168","43559788","wcahyadi_"
"1794609992429158807","Sun May 26 06:02:19 +0000 2024","0","Tp skrng sulit krn sistem zonasi apalagi di domku yg terkenal itu2 aja","1794609992429158807","","","in","Indonesia","0","0","0","https://x.com/gatawdehcpk/status/1794609992429158807","1208819278826262528","gatawdehcpk"
"1794089065052004656","Sat May 25 23:24:13 +0000 2024","0","@CNNIndonesia Yuk nadiem bisa yuk turun yuk. Dari dulu bikin kebijakan ga becus bgt. Hal yang urgent untuk diurusin malah ga diurus. Bolak balik gonta ganti kurikulum. Sistem zonasi yg makin ribet sampe urusan seragam aja pake diubah-ubah. Biar apaa. Biar keliatan kerja? Jatohnya ga guna","1794509808810520980","","CNNIndonesia","in","","0","0","0","https://x.com/clouudyy26/status/1794509808810520980","1619867715090681856","clouudyy26"
"1794315718294643118","Sat May 25 12:14:38 +0000 2024","6","@nctzenbase sangarnya jeno pake sistem zonasi ya","1794341301758087545","","nctzenbase","in","jeno's","0","0","0","https://x.com/terjaehyunism/status/1794341301758087545","726042068296982528","terjaehyunism"
